"","age_range","outcome","involved_person","self_defined_ethnicity","gender","legislation","outcome_linked_to_object_of_search","datetime","removal_of_more_than_outer_clothing","outcome_object.id","outcome_object.name","location.latitude","location.street.id","location.street.name","location.longitude","operation","officer_defined_ethnicity","type","operation_name","object_of_search"
"6917",18-24,Arrest,TRUE,Asian/Asian British - Any other Asian background,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T15:36:00+00:00,FALSE,bu-arrest,Arrest,52.485833,1259025,On or near West View,-1.821211,NULL,Asian,Person search,NULL,Article for use in theft
"6918",10-17,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T15:39:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.477784,1255906,On or near Pedestrian Subway,-1.893786,NULL,Asian,Person search,NULL,Controlled drugs
"6919",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T16:11:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.491746,1258972,On or near Bamville Road,-1.832116,NULL,NULL,Person and Vehicle search,NULL,Controlled drugs
"6920",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T16:19:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.491746,1258972,On or near Bamville Road,-1.832116,NULL,NULL,Person search,NULL,Controlled drugs
"6921",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T16:19:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.491746,1258972,On or near Bamville Road,-1.832116,NULL,NULL,Person search,NULL,Controlled drugs
"6922",25-34,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T16:38:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.490217,1258939,On or near Woodwells Road,-1.831709,NULL,Asian,Person search,NULL,Controlled drugs
"6923",NULL,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T17:30:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.429420,1249571,On or near Cob Lane,-1.951246,NULL,NULL,Person search,NULL,Stolen goods
"6924",10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T17:33:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.522863,1262458,On or near Ellerby Grove,-1.804407,NULL,NULL,Person search,NULL,Stolen goods
"6925",25-34,Khat or Cannabis warning,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),TRUE,2020-10-16T17:44:00+00:00,FALSE,bu-khat-or-cannabis-warning,Khat or Cannabis warning,52.490217,1258939,On or near Woodwells Road,-1.831709,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6926",NULL,Arrest,TRUE,Asian/Asian British - Indian,NULL,Misuse of Drugs Act 1971 (section 23),FALSE,2020-10-16T19:43:00+00:00,FALSE,bu-arrest,Arrest,52.412095,1247076,On or near Acheson Road,-1.845737,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6927",10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:12:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.479366,1256014,On or near Shopping Area,-1.893782,NULL,NULL,Person search,NULL,Offensive weapons
"6928",18-24,A no further action disposal,TRUE,Mixed/Multiple ethnic groups - White and Black African,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:45:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.471412,1254609,On or near Moseley Street,-1.886382,NULL,NULL,Person search,NULL,Offensive weapons
"6929",18-24,A no further action disposal,TRUE,Asian/Asian British - Indian,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:52:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.488824,1258853,On or near Shopping Area,-1.851905,NULL,Asian,Person search,NULL,Article for use in theft
"6930",18-24,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:55:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.488824,1258853,On or near Shopping Area,-1.851905,NULL,Asian,Person search,NULL,Article for use in theft
"6931",NULL,A no further action disposal,FALSE,NULL,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:55:00+00:00,NULL,bu-no-further-action,A no further action disposal,52.488824,1258853,On or near Shopping Area,-1.851905,NULL,NULL,Vehicle search,NULL,Article for use in theft
"6932",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T20:59:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.488824,1258853,On or near Shopping Area,-1.851905,NULL,NULL,Person search,NULL,Stolen goods
"6933",18-24,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T21:00:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.488824,1258853,On or near Shopping Area,-1.851905,NULL,Asian,Person search,NULL,Article for use in theft
"6934",18-24,,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T21:08:00+00:00,FALSE,,,52.489671,1258889,On or near Watson Road,-1.839900,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6935",10-17,A no further action disposal,TRUE,Other ethnic group - Not stated,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T21:13:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.479366,1256014,On or near Shopping Area,-1.893782,NULL,NULL,Person search,NULL,Offensive weapons
"6936",25-34,Community resolution,TRUE,Asian/Asian British - Any other Asian background,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T21:30:00+00:00,TRUE,bu-community-resolution,Community resolution,52.450562,1251966,On or near Police Station,-1.819309,NULL,Asian,Person search,NULL,Controlled drugs
"6937",over 34,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T21:38:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.489671,1258889,On or near Watson Road,-1.839900,NULL,NULL,Person search,NULL,Controlled drugs
"6938",NULL,Community resolution,FALSE,NULL,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T21:41:00+00:00,NULL,bu-community-resolution,Community resolution,52.489348,1258894,On or near Thurcroft Close,-1.840092,NULL,NULL,Vehicle search,NULL,Controlled drugs
"6939",25-34,Community resolution,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T22:53:00+00:00,FALSE,bu-community-resolution,Community resolution,52.506181,1260101,On or near Holly Road,-1.926027,NULL,Asian,Person search,NULL,Controlled drugs
"6940",25-34,A no further action disposal,TRUE,Asian/Asian British - Bangladeshi,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-16T23:02:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.506181,1260101,On or near Holly Road,-1.926027,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6941",over 34,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T23:31:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.468674,1254533,On or near Vaughton Street,-1.889804,NULL,NULL,Person search,NULL,Offensive weapons
"6942",NULL,A no further action disposal,FALSE,NULL,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T23:51:00+00:00,NULL,bu-no-further-action,A no further action disposal,52.494881,1258828,On or near Oak Tree Road,-1.857099,NULL,NULL,Vehicle search,NULL,Offensive weapons
"6943",NULL,Arrest,FALSE,NULL,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-16T23:56:00+00:00,NULL,bu-arrest,Arrest,52.442629,1250670,On or near Colgreave Avenue,-1.855532,NULL,NULL,Vehicle search,NULL,Offensive weapons
"6944",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T00:10:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.443091,1250669,On or near College Road,-1.858517,NULL,Asian,Person search,NULL,Offensive weapons
"6945",25-34,Arrest,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T00:24:00+00:00,FALSE,bu-arrest,Arrest,52.443091,1250669,On or near College Road,-1.858517,NULL,Asian,Person and Vehicle search,NULL,Offensive weapons
"6946",18-24,A no further action disposal,TRUE,Black/African/Caribbean/Black British - African,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T00:51:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.480918,1255979,On or near Temple Row West,-1.899742,NULL,NULL,Person search,NULL,Offensive weapons
"6947",18-24,A no further action disposal,TRUE,Other ethnic group - Not stated,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T01:00:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.503647,1260110,On or near Police Station,-1.928418,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6948",over 34,Arrest,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T01:05:00+00:00,FALSE,bu-arrest,Arrest,52.497274,1258782,On or near Walter Street,-1.874590,NULL,Asian,Person search,NULL,Controlled drugs
"6949",18-24,Arrest,TRUE,Other ethnic group - Not stated,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T01:20:00+00:00,FALSE,bu-arrest,Arrest,52.503647,1260110,On or near Police Station,-1.928418,NULL,Asian,Person search,NULL,Controlled drugs
"6950",25-34,,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T01:39:00+00:00,FALSE,,,52.487512,1258797,On or near Ashley Gardens,-1.860245,NULL,Asian,Person and Vehicle search,NULL,Controlled drugs
"6951",over 34,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T03:27:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.429253,1249133,On or near Creswell Road,-1.829411,NULL,NULL,Person search,NULL,Article for use in theft
"6952",NULL,Arrest,TRUE,Black/African/Caribbean/Black British - African,NULL,Misuse of Drugs Act 1971 (section 23),FALSE,2020-10-17T05:46:00+00:00,FALSE,bu-arrest,Arrest,52.409539,1246591,On or near Pamela Road,-1.966468,NULL,NULL,Person and Vehicle search,NULL,Controlled drugs
"6953",over 34,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T06:35:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.447828,1252063,On or near Formans Road,-1.858119,NULL,NULL,Person search,NULL,Offensive weapons
"6954",NULL,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T06:35:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.447828,1252063,On or near Formans Road,-1.858119,NULL,Asian,Person search,NULL,Offensive weapons
"6955",NULL,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T06:35:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.447828,1252063,On or near Formans Road,-1.858119,NULL,Asian,Person search,NULL,Offensive weapons
"6956",NULL,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T06:35:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.447828,1252063,On or near Formans Road,-1.858119,NULL,Asian,Person search,NULL,Offensive weapons
"6957",over 34,,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T10:44:00+00:00,FALSE,,,52.480049,1255987,On or near New Meeting Street,-1.893280,NULL,NULL,Person search,NULL,Controlled drugs
"6958",over 34,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T12:21:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.459504,1254757,On or near Supermarket,-1.872372,NULL,NULL,Person search,NULL,Stolen goods
"6959",25-34,A no further action disposal,TRUE,Asian/Asian British - Any other Asian background,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T13:15:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.503647,1260110,On or near Police Station,-1.928418,NULL,Asian,Person search,NULL,Controlled drugs
"6960",over 34,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T13:58:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.481861,1256004,On or near Bartholomew Row,-1.888932,NULL,Asian,Person search,NULL,Controlled drugs
"6961",10-17,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T15:00:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.478286,1243752,On or near Police Station,-1.807210,NULL,NULL,Person search,NULL,Offensive weapons
"6962",18-24,Arrest,TRUE,Black/African/Caribbean/Black British - Caribbean,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T15:15:00+00:00,FALSE,bu-arrest,Arrest,52.429317,1249622,On or near Clover Road,-1.967747,NULL,NULL,Person search,NULL,Offensive weapons
"6963",over 34,Arrest,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T15:45:00+00:00,FALSE,bu-arrest,Arrest,52.508585,1260013,On or near Wellesbourne Road,-1.917860,NULL,NULL,Person search,NULL,Stolen goods
"6964",18-24,Arrest,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T16:19:00+00:00,FALSE,bu-arrest,Arrest,52.491116,1258898,On or near Parkway,-1.838156,NULL,NULL,Person search,NULL,Controlled drugs
"6965",over 34,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Misuse of Drugs Act 1971 (section 23),NULL,2020-10-17T16:28:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.509359,1260050,On or near Hamstead Road,-1.919215,NULL,Asian,Person search,NULL,Controlled drugs
"6966",10-17,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T17:38:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.477834,1243750,On or near Bordesley Green,-1.848629,NULL,Asian,Person search,NULL,Offensive weapons
"6967",NULL,A no further action disposal,TRUE,Asian/Asian British - Pakistani,NULL,Police and Criminal Evidence Act 1984 (section 1),NULL,2020-10-17T18:03:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.477152,1255729,On or near Supermarket,-1.849456,NULL,Asian,Person search,NULL,Offensive weapons
"6968",18-24,Khat or Cannabis warning,TRUE,Black/African/Caribbean/Black British - Caribbean,NULL,Firearms Act 1968 (section 47),FALSE,2020-10-17T20:10:00+00:00,FALSE,bu-khat-or-cannabis-warning,Khat or Cannabis warning,52.524576,1262919,On or near Reservoir Road,-1.858963,NULL,NULL,Person search,NULL,Firearms
"6969",25-34,A no further action disposal,TRUE,Black/African/Caribbean/Black British - Caribbean,NULL,Firearms Act 1968 (section 47),NULL,2020-10-17T20:18:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.524576,1262919,On or near Reservoir Road,-1.858963,NULL,NULL,Person and Vehicle search,NULL,Firearms
"6970",18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Firearms Act 1968 (section 47),NULL,2020-10-17T20:20:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.524576,1262919,On or near Reservoir Road,-1.858963,NULL,NULL,Person and Vehicle search,NULL,Firearms
"6971",18-24,A no further action disposal,TRUE,White - English/Welsh/Scottish/Northern Irish/British,NULL,Firearms Act 1968 (section 47),NULL,2020-10-17T20:21:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.524576,1262919,On or near Reservoir Road,-1.858963,NULL,NULL,Person search,NULL,Firearms
"6972",NULL,A no further action disposal,TRUE,Mixed/Multiple ethnic groups - White and Black Caribbean,NULL,Firearms Act 1968 (section 47),NULL,2020-10-17T20:28:00+00:00,FALSE,bu-no-further-action,A no further action disposal,52.521879,1262309,On or near Reservoir Road,-1.844396,NULL,NULL,Person search,NULL,Firearms
